do, do, do, do, la, mi, so, so, so
so, la, re, la, ti, fa, so, la, la
so, la, re, mi, fa, la, so, do, ti
so, la, re, mi, la, la, mi, do, do
so, la, re, re, la, mi, la, mi, do
so, la, re, re, so, ti, so, ti, fa
so, la, re, re, ti, mi, la, la, la
so, la, re, ti, la, la, la, fa, ti
so, la, re, ti, la, ti, mi, so, la
so, la, re, ti, mi, ti, so, do, re
so, la, so, do, ti, re, la, ti, ti
so, la, so, fa, do, mi, mi, do, ti
so, la, so, fa, ti, ti, fa, ti, re
so, la, so, la, la, re, so, la, mi
so, la, so, mi, do, do, ti, re, ti
so, la, so, mi, fa, mi, fa, la, mi
so, la, so, mi, la, fa, do, mi, la
so, la, so, re, fa, ti, so, ti, so
so, la, so, re, re, do, mi, do, so
so, la, so, re, so, do, mi, ti, do
so, la, so, so, do, so, do, fa, ti
so, la, so, so, mi, ti, re, la, so
so, la, so, so, re, mi, fa, fa, la
so, la, so, ti, la, fa, fa, fa, fa
so, la, so, ti, mi, so, la, ti, do
so, la, ti, do, ti, re, mi, mi, ti
so, la, ti, do, ti, so, fa, re, la
so, la, ti, fa, so, so, do, re, re
so, la, ti, fa, ti, ti, la, la, so
so, la, ti, mi, mi, ti, fa, fa, ti
so, la, ti, mi, re, fa, fa, la, so
so, la, ti, re, mi, ti, do, do, re
so, la, ti, re, ti, re, ti, ti, mi
so, la, ti, so, do, mi, mi, ti, ti
so, la, ti, so, do, re, do, ti, mi
so, la, ti, so, so, mi, fa, re, fa
so, la, ti, ti, la, fa, ti, ti, do
so, la, ti, ti, mi, re, la, do, so
so, mi, do, do, mi, do, fa, mi, re
so, mi, do, do, so, do, mi, so, do
so, mi, do, fa, do, mi, mi, fa, la
so, mi, do, la, fa, re, mi, do, mi
so, mi, do, mi, fa, mi, so, fa, la
so, mi, do, mi, mi, re, re, fa, re
so, mi, do, mi, re, la, do, fa, fa
so, mi, do, mi, ti, fa, ti, so, fa
so, mi, do, re, do, ti, mi, do, la
so, mi, do, re, so, la, do, la, re
so, mi, do, ti, la, la, fa, la, so
so, mi, fa, fa, do, so, la, mi, re
so, mi, fa, la, fa, re, so, ti, fa
so, mi, fa, la, mi, ti, mi, mi, re
so, mi, fa, la, so, re, ti, la, re
so, mi, fa, mi, la, la, re, fa, ti
so, mi, fa, mi, ti, mi, so, mi, ti
so, mi, fa, mi, ti, so, do, re, so
so, mi, fa, re, la, fa, do, do, ti
so, mi, fa, re, la, so, fa, re, so
so, mi, fa, re, ti, re, do, fa, re
so, mi, fa, re, ti, re, ti, fa, la
so, mi, fa, re, ti, so, so, mi, fa
so, mi, fa, so, fa, do, so, la, re
so, mi, fa, so, so, mi, mi, fa, mi
so, mi, fa, ti, re, so, fa, mi, la
so, mi, la, do, la, do, mi, ti, re
so, mi, la, do, la, fa, re, ti, la
so, mi, la, do, la, fa, ti, do, do
so, mi, la, do, mi, mi, so, fa, do
so, mi, la, fa, fa, so, la, la, la
so, mi, la, fa, re, ti, la, la, la
so, mi, la, la, so, re, re, re, mi
so, mi, la, mi, fa, re, la, re, fa
so, mi, la, mi, so, re, do, mi, ti
so, mi, la, mi, ti, mi, so, re, fa
so, mi, la, so, la, la, la, la, so
so, mi, la, ti, fa, do, so, so, ti
so, mi, la, ti, fa, fa, so, re, la
so, mi, la, ti, re, ti, fa, re, mi
so, mi, mi, do, do, la, do, fa, do
so, mi, mi, do, so, ti, do, do, mi
so, mi, mi, fa, ti, re, do, ti, so
so, mi, mi, la, do, la, do, ti, mi
so, mi, mi, re, do, fa, mi, mi, la
so, mi, mi, re, la, fa, do, mi, so
so, mi, mi, so, la, so, la, so, ti
so, mi, mi, ti, do, so, ti, ti, re
so, mi, mi, ti, fa, do, ti, mi, mi
so, mi, mi, ti, mi, fa, fa, ti, fa
so, mi, re, do, so, fa, re, ti, ti
so, mi, re, do, ti, do, re, la, mi
so, mi, re, fa, so, mi, so, la, re
so, mi, re, la, fa, ti, mi, fa, re
so, mi, re, la, la, re, re, re, fa
so, mi, re, la, mi, do, re, fa, re
so, mi, re, la, ti, re, mi, so, la
so, mi, re, mi, la, fa, la, fa, do
so, mi, re, mi, re, mi, do, mi, so
so, mi, re, mi, ti, do, ti, fa, do
so, mi, re, re, la, mi, fa, fa, fa
so, mi, re, re, mi, mi, so, re, ti
so, mi, re, so, do, fa, re, so, mi
so, mi, re, so, fa, la, ti, mi, re
so, mi, re, ti, do, la, la, la, so
so, mi, so, do, fa, do, do, mi, fa
so, mi, so, do, mi, re, la, mi, mi
so, mi, so, do, mi, so, fa, mi, do
so, mi, so, do, re, ti, la, ti, ti
so, mi, so, do, so, do, so, re, la
so, mi, so, fa, fa, fa, so, mi, re
so, mi, so, fa, fa, re, ti, fa, mi
so, mi, so, fa, mi, mi, so, re, la
so, mi, so, la, do, so, la, re, ti
so, mi, so, mi, la, mi, la, mi, ti
so, mi, so, so, la, re, re, so, la
so, mi, so, ti, fa, re, so, so, re
so, mi, so, ti, re, mi, mi, fa, ti
so, mi, so, ti, re, ti, re, mi, ti
so, mi, so, ti, ti, fa, ti, so, do
so, mi, so, ti, ti, ti, re, ti, re
so, mi, ti, do, do, ti, re, la, re
so, mi, ti, do, so, do, la, ti, mi
so, mi, ti, fa, fa, fa, do, la, la
so, mi, ti, fa, so, la, re, fa, ti
so, mi, ti, fa, so, so, do, la, mi
so, mi, ti, fa, ti, fa, do, do, fa
so, mi, ti, la, fa, la, so, fa, so
so, mi, ti, la, mi, do, re, fa, fa
so, mi, ti, la, ti, fa, re, do, la
so, mi, ti, mi, fa, re, do, do, re
so, mi, ti, re, do, fa, re, mi, fa
so, mi, ti, re, so, fa, la, la, do
so, mi, ti, re, so, la, mi, ti, re
so, mi, ti, so, fa, la, so, re, mi
so, mi, ti, so, mi, so, ti, re, do
so, mi, ti, so, mi, ti, ti, mi, re
so, mi, ti, ti, fa, la, re, so, ti
so, mi, ti, ti, mi, so, so, so, fa
so, mi, ti, ti, so, la, ti, re, mi
so, re, do, la, la, fa, re, re, la
so, re, do, la, la, mi, re, ti, mi
so, re, do, la, mi, fa, ti, re, fa
so, re, do, la, ti, do, do, mi, la
so, re, do, mi, la, la, so, mi, do
so, re, do, mi, re, do, do, ti, so
so, re, do, re, mi, ti, so, so, mi
so, re, do, re, re, re, re, do, do
so, re, do, ti, do, fa, la, fa, fa
so, re, do, ti, la, so, la, ti, so
so, re, fa, do, do, la, so, re, mi
so, re, fa, fa, do, mi, so, re, mi
so, re, fa, la, do, re, la, ti, so
so, re, fa, la, fa, ti, mi, mi, do
so, re, fa, la, la, so, la, re, mi
so, re, fa, la, so, do, la, mi, so
so, re, fa, re, do, do, fa, ti, so
so, re, fa, re, la, ti, do, ti, so
so, re, fa, ti, so, fa, mi, do, la
so, re, fa, ti, ti, so, do, ti, re
so, re, la, do, re, mi, fa, do, ti
so, re, la, do, ti, fa, ti, mi, fa
so, re, la, do, ti, mi, do, fa, re
so, re, la, la, mi, mi, mi, fa, so
so, re, la, la, re, ti, la, fa, re
so, re, la, mi, do, so, la, ti, fa
so, re, la, mi, la, la, re, fa, do
so, re, la, mi, mi, fa, la, re, ti
so, re, la, mi, re, so, la, re, ti
so, re, la, so, do, la, do, so, la
so, re, la, so, fa, do, fa, do, do
so, re, la, so, la, do, la, la, so
so, re, mi, do, mi, re, la, so, mi
so, re, mi, fa, so, mi, so, so, so
so, re, mi, mi, re, do, fa, ti, fa
so, re, mi, re, re, fa, la, ti, do
so, re, mi, so, ti, re, do, re, fa
so, re, mi, ti, do, re, fa, la, so
so, re, re, fa, ti, fa, re, ti, fa
so, re, re, la, so, fa, so, do, mi
so, re, re, re, do, la, re, ti, re
so, re, re, re, do, ti, mi, re, mi
so, re, re, re, do, ti, ti, ti, re
so, re, re, so, do, re, fa, la, ti
so, re, re, so, so, la, re, so, do
so, re, re, ti, la, mi, re, fa, so
so, re, re, ti, mi, so, fa, do, so
so, re, re, ti, ti, do, fa, so, do
so, re, re, ti, ti, so, so, ti, la
so, re, so, do, do, la, fa, re, fa
so, re, so, do, do, so, la, do, mi
so, re, so, do, la, fa, la, la, so
so, re, so, do, re, mi, fa, do, re
so, re, so, do, so, la, la, re, la
so, re, so, fa, fa, ti, fa, do, la
so, re, so, fa, la, ti, do, re, fa
so, re, so, la, do, la, ti, ti, re
so, re, so, la, so, do, mi, la, fa
so, re, so, mi, so, la, re, do, la
so, re, so, mi, so, mi, fa, fa, do
so, re, so, mi, ti, so, re, fa, do
so, re, so, re, mi, fa, do, mi, ti
so, re, so, re, ti, la, mi, mi, la
so, re, so, so, do, re, fa, so, mi
so, re, so, so, fa, ti, ti, ti, mi
so, re, so, so, ti, so, fa, do, la
so, re, so, ti, re, so, do, la, mi
so, re, ti, do, la, do, do, re, so
so, re, ti, do, re, re, re, re, mi
so, re, ti, do, ti, la, re, ti, re
so, re, ti, do, ti, mi, do, ti, re
so, re, ti, la, so, mi, do, ti, mi
so, re, ti, mi, do, ti, fa, do, mi
so, re, ti, re, fa, fa, do, mi, la
so, re, ti, re, fa, so, ti, do, la
so, re, ti, so, la, mi, re, la, mi
so, re, ti, so, la, re, fa, so, ti
so, re, ti, so, mi, do, mi, do, ti
so, re, ti, so, re, fa, ti, ti, mi
so, re, ti, so, so, do, la, la, re
so, re, ti, so, ti, do, fa, ti, ti
so, so, do, fa, re, do, la, so, ti
so, so, do, fa, so, ti, re, so, ti
so, so, do, la, fa, ti, re, ti, fa
so, so, do, la, mi, fa, fa, so, mi
so, so, do, la, so, do, mi, ti, so
so, so, do, la, ti, do, fa, re, la
so, so, do, mi, do, so, re, do, fa
so, so, do, mi, la, ti, so, do, so
so, so, do, mi, re, ti, ti, re, ti
so, so, do, so, mi, mi, so, re, ti
so, so, do, so, re, mi, mi, so, fa
so, so, do, ti, mi, re, re, re, mi
so, so, do, ti, mi, so, do, fa, do
so, so, do, ti, so, fa, ti, fa, re
so, so, fa, do, la, re, do, fa, so
so, so, fa, do, la, ti, la, re, ti
so, so, fa, do, mi, fa, fa, do, la
so, so, fa, fa, fa, re, re, ti, fa
so, so, fa, la, mi, do, so, re, mi
so, so, fa, mi, la, fa, ti, mi, la
so, so, fa, mi, so, ti, do, do, fa
so, so, fa, re, la, so, re, la, ti
so, so, fa, re, mi, mi, re, do, fa
so, so, fa, re, re, do, re, re, fa
so, so, fa, re, ti, fa, fa, ti, so
so, so, fa, so, fa, so, fa, ti, fa
so, so, fa, so, la, re, so, mi, la
so, so, fa, so, re, so, mi, re, fa
so, so, fa, ti, do, re, re, do, ti
so, so, fa, ti, re, ti, so, so, ti
so, so, la, do, fa, so, la, ti, do
so, so, la, do, mi, re, re, fa, la
so, so, la, do, so, ti, ti, re, la
so, so, la, do, ti, so, la, re, fa
so, so, la, fa, do, fa, fa, ti, fa
so, so, la, fa, do, mi, mi, ti, so
so, so, la, fa, fa, do, do, so, re
so, so, la, fa, fa, so, ti, fa, fa
so, so, la, fa, la, mi, mi, re, la
so, so, la, fa, la, ti, ti, ti, ti
so, so, la, fa, mi, fa, ti, ti, re
so, so, la, fa, so, fa, ti, so, do
so, so, la, la, la, mi, re, so, do
so, so, la, la, re, do, re, do, ti
so, so, la, mi, do, fa, la, do, fa
so, so, la, mi, fa, ti, so, fa, so
so, so, la, mi, la, re, mi, so, do
so, so, la, mi, re, la, do, re, mi
so, so, la, mi, so, fa, so, ti, re
so, so, la, re, do, do, so, mi, la
so, so, la, re, re, la, ti, so, re
so, so, la, re, so, so, so, ti, so
so, so, la, ti, re, la, so, do, re
so, so, mi, do, do, mi, do, re, re
so, so, mi, do, ti, re, re, la, fa
so, so, mi, fa, re, ti, fa, do, do
so, so, mi, fa, ti, do, ti, mi, so
so, so, mi, la, la, so, mi, so, re
so, so, mi, la, mi, so, re, mi, re
so, so, mi, la, re, la, re, do, so
so, so, mi, mi, re, do, mi, do, re
so, so, mi, mi, re, do, re, do, fa
so, so, mi, mi, so, ti, so, mi, fa
so, so, mi, re, ti, do, so, so, so
so, so, mi, so, fa, re, fa, fa, so
so, so, mi, ti, ti, fa, la, re, so
so, so, re, do, re, la, la, so, la
so, so, re, do, so, la, so, fa, fa
so, so, re, fa, la, la, do, do, la
so, so, re, la, re, mi, mi, re, fa
so, so, re, la, re, re, re, mi, re
so, so, re, la, ti, so, re, ti, so
so, so, re, mi, fa, fa, do, re, do
so, so, re, re, fa, fa, mi, ti, la
so, so, re, re, mi, do, ti, mi, do
so, so, re, re, re, fa, re, ti, la
so, so, re, re, re, ti, mi, so, fa
so, so, re, so, do, so, so, la, ti
so, so, re, so, fa, mi, mi, la, do
so, so, re, so, la, ti, fa, so, do
so, so, re, so, ti, ti, so, re, fa
so, so, re, ti, mi, do, do, mi, so
so, so, re, ti, re, ti, fa, do, fa
so, so, so, do, fa, mi, do, so, ti
so, so, so, do, fa, mi, re, la, ti
so, so, so, do, la, mi, mi, do, so
so, so, so, do, ti, la, ti, fa, so
so, so, so, la, re, re, do, la, mi
so, so, so, la, so, do, so, la, ti
so, so, so, la, ti, la, so, so, ti
so, so, so, la, ti, mi, mi, mi, la
so, so, so, mi, fa, ti, la, so, fa
so, so, so, mi, ti, la, do, mi, so
so, so, so, so, do, mi, re, mi, fa
so, so, so, so, mi, so, re, do, so
so, so, so, ti, so, ti, la, re, mi
so, so, ti, do, do, ti, do, mi, fa
so, so, ti, do, la, re, so, re, la
so, so, ti, do, re, so, re, re, mi
so, so, ti, fa, la, do, mi, so, re
so, so, ti, fa, re, so, mi, la, fa
so, so, ti, la, la, fa, do, la, la
so, so, ti, la, re, do, fa, mi, so
so, so, ti, la, ti, la, so, mi, la
so, so, ti, mi, fa, fa, so, so, fa
so, so, ti, mi, la, la, ti, do, mi
so, so, ti, re, fa, mi, mi, la, fa
so, so, ti, re, re, re, do, re, re
so, so, ti, so, la, fa, la, mi, so
so, so, ti, so, mi, mi, so, la, la
so, so, ti, so, so, mi, ti, re, re
so, so, ti, so, so, ti, re, ti, mi
so, so, ti, ti, re, re, so, so, do
so, so, ti, ti, re, ti, mi, fa, la
so, so, ti, ti, so, do, so, la, re
so, ti, do, do, fa, mi, ti, fa, mi
so, ti, do, do, ti, so, mi, re, fa
so, ti, do, fa, fa, la, do, so, re
so, ti, do, re, mi, mi, mi, la, so
so, ti, do, so, la, so, fa, do, fa
so, ti, do, so, la, ti, ti, ti, do
so, ti, do, ti, do, ti, la, la, do
so, ti, do, ti, fa, mi, ti, la, re
so, ti, do, ti, la, ti, so, so, so
so, ti, do, ti, so, do, do, so, mi
so, ti, fa, do, fa, ti, mi, la, re
so, ti, fa, fa, re, re, re, ti, ti
so, ti, fa, la, do, fa, la, mi, ti
so, ti, fa, la, do, la, mi, ti, fa
so, ti, fa, mi, do, fa, la, re, so
so, ti, fa, mi, mi, mi, mi, la, so
so, ti, fa, so, mi, re, mi, re, la
so, ti, fa, ti, la, re, re, mi, fa
so, ti, la, do, la, do, fa, ti, mi
so, ti, la, do, mi, so, so, so, fa
so, ti, la, do, re, re, do, la, mi
so, ti, la, do, ti, do, re, mi, so
so, ti, la, fa, fa, do, la, do, ti
so, ti, la, fa, re, mi, fa, re, re
so, ti, la, la, do, ti, ti, fa, la
so, ti, la, la, fa, la, do, so, la
so, ti, la, la, mi, la, mi, do, la
so, ti, la, la, re, mi, so, do, la
so, ti, la, mi, do, so, re, so, ti
so, ti, la, mi, mi, ti, do, fa, fa
so, ti, la, re, do, so, ti, la, ti
so, ti, la, re, fa, mi, fa, la, fa
so, ti, la, re, mi, re, do, so, do
so, ti, la, re, re, mi, ti, mi, mi
so, ti, la, re, ti, fa, so, so, la
so, ti, mi, do, ti, fa, re, so, ti
so, ti, mi, do, ti, la, fa, mi, do
so, ti, mi, do, ti, mi, re, so, mi
so, ti, mi, fa, mi, so, ti, ti, re
so, ti, mi, fa, re, mi, la, la, la
so, ti, mi, la, do, do, re, do, so
so, ti, mi, la, mi, fa, so, so, fa
so, ti, mi, la, ti, do, mi, la, mi
so, ti, mi, la, ti, la, re, la, mi
so, ti, mi, la, ti, so, so, do, fa
so, ti, mi, re, so, mi, re, re, fa
so, ti, mi, so, re, la, ti, re, re
so, ti, mi, ti, do, la, fa, re, la
so, ti, mi, ti, fa, ti, mi, fa, fa
so, ti, mi, ti, re, so, re, mi, ti
so, ti, re, do, do, so, so, do, so
so, ti, re, do, so, fa, mi, la, mi
so, ti, re, fa, la, la, do, do, so
so, ti, re, la, do, do, mi, mi, fa
so, ti, re, la, la, do, do, fa, re
so, ti, re, mi, so, fa, mi, ti, fa
so, ti, re, re, do, so, fa, fa, do
so, ti, re, re, fa, mi, la, mi, do
so, ti, re, re, so, mi, fa, ti, la
so, ti, re, so, re, so, do, fa, do
so, ti, re, so, so, do, fa, re, mi
so, ti, re, ti, ti, ti, la, re, fa
so, ti, so, do, la, mi, re, re, so
so, ti, so, fa, la, do, ti, ti, do
so, ti, so, fa, re, re, la, so, ti
so, ti, so, la, re, fa, la, ti, so
so, ti, so, la, re, la, re, do, ti
so, ti, so, la, re, so, mi, re, do
so, ti, so, mi, fa, ti, do, la, so
so, ti, so, mi, so, re, re, so, so
so, ti, so, re, fa, la, ti, mi, fa
so, ti, so, ti, so, re, so, fa, re
so, ti, so, ti, ti, do, so, mi, la
so, ti, ti, do, la, do, mi, ti, fa
so, ti, ti, do, re, re, ti, mi, so
so, ti, ti, do, so, la, la, do, fa
so, ti, ti, fa, so, do, re, la, la
so, ti, ti, la, fa, re, ti, re, re
so, ti, ti, la, la, ti, fa, mi, so
so, ti, ti, la, mi, fa, re, la, so
so, ti, ti, la, mi, so, re, mi, ti
so, ti, ti, la, so, la, ti, re, ti
so, ti, ti, mi, fa, so, re, la, la
so, ti, ti, mi, fa, so, ti, fa, la
so, ti, ti, mi, mi, ti, re, ti, ti
so, ti, ti, re, re, fa, re, mi, la
so, ti, ti, re, re, mi, fa, so, so
so, ti, ti, re, ti, fa, fa, la, so
so, ti, ti, re, ti, so, ti, mi, mi
so, ti, ti, so, mi, ti, re, fa, mi
so, ti, ti, ti, do, fa, ti, mi, la
so, ti, ti, ti, do, mi, la, mi, mi
so, ti, ti, ti, mi, la, fa, la, ti
so, ti, ti, ti, so, so, fa, ti, do
ti, do, do, do, so, fa, ti, do, mi
ti, do, do, fa, re, do, la, mi, fa
ti, do, do, la, do, re, ti, do, do
ti, do, do, la, do, ti, fa, ti, fa
ti, do, do, la, la, do, re, do, mi
ti, do, do, la, re, so, mi, do, ti
ti, do, do, la, so, fa, la, fa, re
ti, do, do, la, ti, re, so, mi, la
ti, do, do, la, ti, ti, fa, do, ti
ti, do, do, mi, do, ti, re, do, re
ti, do, do, mi, la, ti, la, mi, re
ti, do, do, re, fa, so, re, re, la
ti, do, do, re, so, do, ti, la, la
ti, do, do, so, mi, so, ti, ti, mi
ti, do, do, so, so, fa, so, do, mi
ti, do, do, ti, do, la, ti, re, fa
ti, do, do, ti, la, la, mi, ti, ti
ti, do, fa, do, so, mi, re, ti, ti
ti, do, fa, do, so, ti, do, so, ti
ti, do, fa, fa, mi, fa, do, ti, mi
ti, do, fa, fa, re, la, fa, so, la
ti, do, fa, fa, so, re, la, mi, so
ti, do, fa, la, do, so, fa, so, la
ti, do, fa, la, la, re, do, do, la
ti, do, fa, re, la, mi, mi, ti, mi
ti, do, fa, re, mi, re, so, do, la
ti, do, fa, re, mi, so, ti, mi, la
ti, do, fa, re, so, ti, ti, fa, ti
ti, do, fa, so, fa, re, mi, mi, fa
ti, do, fa, so, fa, ti, mi, fa, so
ti, do, fa, ti, la, so, do, la, mi
ti, do, fa, ti, mi, do, mi, la, mi
ti, do, la, do, la, re, so, ti, mi
ti, do, la, fa, la, fa, so, fa, ti
ti, do, la, fa, re, so, so, ti, so
ti, do, la, fa, ti, ti, mi, la, re
ti, do, la, la, do, fa, re, la, do
ti, do, la, la, ti, re, fa, fa, so
ti, do, la, mi, do, do, re, do, so
ti, do, la, mi, mi, mi, re, la, re
ti, do, la, mi, mi, so, la, do, ti
ti, do, la, mi, re, mi, mi, ti, ti
ti, do, la, re, ti, mi, re, do, ti
ti, do, la, re, ti, so, so, la, fa
ti, do, la, so, re, la, ti, mi, ti
ti, do, la, ti, do, fa, do, re, so
ti, do, la, ti, mi, mi, mi, fa, so
ti, do, mi, do, mi, ti, do, la, re
ti, do, mi, do, re, mi, so, ti, so
ti, do, mi, fa, re, mi, fa, ti, re
ti, do, mi, fa, re, ti, ti, ti, la
ti, do, mi, la, ti, fa, fa, ti, so
ti, do, mi, re, do, mi, do, do, mi
ti, do, mi, so, do, mi, fa, fa, do
ti, do, mi, so, do, so, fa, fa, ti
ti, do, mi, ti, fa, re, so, la, fa
ti, do, mi, ti, la, ti, do, fa, mi
ti, do, mi, ti, re, so, do, re, do
ti, do, mi, ti, ti, fa, re, re, mi
ti, do, re, do, mi, la, fa, ti, la
ti, do, re, fa, re, re, so, so, la
ti, do, re, la, ti, do, so, ti, do
ti, do, re, mi, do, so, mi, do, la
ti, do, re, mi, la, la, re, mi, ti
ti, do, re, so, so, la, so, ti, so
ti, do, re, so, so, re, re, fa, mi
ti, do, re, so, so, so, fa, do, ti
ti, do, re, ti, ti, so, re, re, la
ti, do, so, do, do, mi, la, re, fa
ti, do, so, do, so, fa, mi, so, fa
ti, do, so, fa, fa, la, mi, ti, so
ti, do, so, fa, mi, la, ti, fa, do
ti, do, so, fa, so, mi, fa, la, la
ti, do, so, la, mi, la, fa, re, mi
ti, do, so, la, re, re, re, ti, ti
ti, do, so, mi, so, la, la, mi, mi
ti, do, so, mi, ti, fa, ti, do, mi
ti, do, so, mi, ti, so, la, so, mi
ti, do, so, re, la, ti, fa, mi, ti
ti, do, so, re, re, so, do, re, mi
ti, do, so, so, mi, ti, re, ti, do
ti, do, so, ti, fa, ti, mi, so, ti
ti, do, ti, do, mi, so, fa, so, mi
ti, do, ti, do, so, ti, fa, fa, so
ti, do, ti, do, ti, do, la, so, la
ti, do, ti, fa, mi, do, do, re, do
ti, do, ti, fa, re, ti, mi, la, la
ti, do, ti, mi, so, so, re, fa, la
ti, do, ti, so, re, fa, mi, mi, do
ti, do, ti, so, ti, re, la, mi, fa
ti, do, ti, ti, fa, mi, ti, fa, la
ti, fa, do, do, fa, do, ti, la, fa
ti, fa, do, do, la, ti, so, do, fa
ti, fa, do, do, re, mi, la, fa, ti
ti, fa, do, do, so, so, do, la, re
ti, fa, do, do, ti, fa, ti, do, ti
ti, fa, do, fa, fa, do, so, la, la
ti, fa, do, fa, mi, la, re, so, do
ti, fa, do, fa, ti, mi, ti, fa, ti
ti, fa, do, la, la, so, ti, do, mi
ti, fa, do, la, so, do, do, mi, fa
ti, fa, do, mi, mi, mi, do, ti, re
ti, fa, do, re, do, do, re, do, re
ti, fa, do, so, do, ti, ti, mi, do
ti, fa, do, so, re, do, re, so, re
ti, fa, do, ti, do, re, la, fa, la
ti, fa, do, ti, re, la, re, do, fa
ti, fa, do, ti, re, mi, do, mi, so
ti, fa, do, ti, re, mi, re, so, mi
ti, fa, do, ti, re, mi, so, mi, so
ti, fa, do, ti, re, so, mi, re, ti
ti, fa, fa, do, mi, do, ti, re, la
ti, fa, fa, do, re, re, re, mi, fa
ti, fa, fa, do, so, so, ti, la, ti
ti, fa, fa, fa, do, la, ti, do, do
ti, fa, fa, fa, do, so, so, ti, re
ti, fa, fa, la, fa, fa, fa, fa, mi
ti, fa, fa, mi, so, fa, so, ti, re
ti, fa, fa, re, do, so, re, do, mi
ti, fa, fa, re, fa, fa, do, mi, do
ti, fa, fa, re, re, re, ti, do, mi
ti, fa, fa, re, so, do, do, mi, fa
ti, fa, fa, so, do, do, la, fa, fa
ti, fa, fa, so, fa, la, fa, mi, so
ti, fa, fa, so, re, fa, fa, re, fa
ti, fa, fa, ti, so, mi, fa, la, mi
ti, fa, la, do, fa, do, do, fa, la
ti, fa, la, la, do, ti, la, ti, do
ti, fa, la, mi, do, so, ti, do, la
ti, fa, la, mi, mi, mi, so, re, do
ti, fa, la, so, do, fa, re, mi, la
ti, fa, la, so, la, do, so, re, mi
ti, fa, la, ti, ti, fa, re, so, mi
ti, fa, mi, do, fa, re, so, la, re
ti, fa, mi, do, la, do, re, ti, mi
ti, fa, mi, fa, fa, fa, mi, fa, so
ti, fa, mi, la, la, do, fa, do, la
ti, fa, mi, la, mi, la, fa, so, ti
ti, fa, mi, mi, fa, mi, do, so, re
ti, fa, mi, mi, so, mi, mi, ti, do
ti, fa, mi, re, do, la, re, so, re
ti, fa, mi, re, fa, do, do, so, re
ti, fa, mi, re, la, re, re, re, mi
ti, fa, mi, re, ti, ti, mi, re, la
ti, fa, mi, so, la, do, so, do, ti
ti, fa, mi, so, re, la, ti, re, do
ti, fa, mi, ti, fa, ti, re, mi, ti
ti, fa, mi, ti, re, fa, mi, re, do
ti, fa, re, do, la, so, la, do, ti
ti, fa, re, do, mi, ti, so, do, fa
ti, fa, re, fa, fa, ti, re, re, la
ti, fa, re, fa, la, ti, mi, do, ti
ti, fa, re, fa, ti, so, so, fa, fa
ti, fa, re, la, la, mi, ti, do, so
ti, fa, re, la, re, so, ti, mi, mi
ti, fa, re, la, ti, do, la, fa, fa
ti, fa, re, mi, so, fa, do, so, do
ti, fa, re, mi, so, mi, so, mi, la
ti, fa, re, re, fa, mi, do, fa, mi
ti, fa, re, so, la, la, so, so, fa
ti, fa, re, so, re, mi, re, do, la
ti, fa, re, ti, la, do, mi, re, la
ti, fa, re, ti, ti, so, ti, so, la
ti, fa, so, do, fa, mi, mi, fa, ti
ti, fa, so, do, so, ti, re, do, do
ti, fa, so, do, ti, la, mi, re, ti
ti, fa, so, do, ti, la, ti, re, do
ti, fa, so, fa, la, ti, ti, mi, re
ti, fa, so, la, la, so, re, do, so
ti, fa, so, mi, ti, fa, ti, do, ti
ti, fa, so, re, fa, la, so, fa, la
ti, fa, so, re, re, ti, re, so, la
ti, fa, so, so, fa, la, ti, la, so
ti, fa, so, so, la, re, la, re, ti
ti, fa, so, so, re, ti, mi, fa, ti
ti, fa, so, ti, do, la, so, so, la
ti, fa, so, ti, fa, re, so, do, la
ti, fa, so, ti, re, ti, do, la, so
ti, fa, ti, do, do, re, fa, so, mi
ti, fa, ti, do, mi, do, ti, so, mi
ti, fa, ti, do, re, la, fa, mi, fa
ti, fa, ti, fa, la, do, la, re, ti
ti, fa, ti, fa, la, la, do, fa, so
ti, fa, ti, la, mi, fa, do, ti, mi
ti, fa, ti, re, do, do, mi, mi, re
ti, fa, ti, so, do, la, fa, la, ti
ti, la, do, do, fa, re, ti, ti, fa
ti, la, do, do, la, re, la, re, do
ti, la, do, do, mi, mi, re, mi, ti
ti, la, do, fa, do, do, fa, do, re
ti, la, do, fa, mi, la, re, re, mi
ti, la, do, fa, so, ti, do, re, la
ti, la, do, fa, so, ti, so, ti, do
ti, la, do, la, fa, ti, fa, re, ti
ti, la, do, la, so, mi, fa, la, la
ti, la, do, la, so, re, ti, so, mi
ti, la, do, mi, so, so, do, la, do
ti, la, do, re, fa, fa, re, so, ti
ti, la, do, re, fa, re, fa, ti, re
ti, la, do, re, la, do, fa, so, ti
ti, la, do, re, re, la, la, fa, la
ti, la, do, re, ti, fa, do, ti, do
ti, la, do, ti, ti, ti, do, la, fa
ti, la, fa, do, do, ti, do, fa, la
ti, la, fa, do, re, do, mi, ti, do
ti, la, fa, do, re, la, fa, re, so
ti, la, fa, do, ti, la, re, ti, do
ti, la, fa, fa, fa, ti, so, do, mi
ti, la, fa, fa, la, do, re, mi, ti
ti, la, fa, fa, la, fa, la, fa, so
ti, la, fa, fa, mi, do, re, ti, mi
ti, la, fa, la, la, fa, la, so, do
ti, la, fa, mi, do, do, re, mi, ti
ti, la, fa, mi, mi, ti, ti, mi, do
ti, la, fa, re, la, do, do, la, fa
